grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
monthly,2026-05-01,2026-05-31,UCUFoQUaVRt3MVFxqwPUMLCQ,StudioBinder,2,1,42084,1715,132,0.058599,C9GetclfPOg,Why Directors Still Study Michael Mann's Directorial Debut,40471
monthly,2026-05-01,2026-05-31,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,19,19,40725,706,65,0.032178,1f5HImwc6gc,Every Pick Six from 2020-2025,11869
monthly,2026-05-01,2026-05-31,UCwGX2cE21VPBEJ49hcprP9w,SupraPixel,3,3,40375,847,40,0.036222,VYtdjTdE8uQ,#MacBookNeo ¿es para vos?,18426
monthly,2026-05-01,2026-05-31,UCoz3Kpu5lv-ALhR4h9bDvcw,shroud,6,6,39903,562,39,0.017349,pFzXlGstqEs,WHY IS NOBODY PLAYING THIS MAP?,33472
monthly,2026-05-01,2026-05-31,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,9,5,39788,1805,296,0.071129,MlcUa5-3G68,¿Realmente Vale la Pena Comprar Casa? Lo que los Números Dicen 🔢💸,23688
monthly,2026-05-01,2026-05-31,UCRHZrsFKNop3EHMoWkgdccg,FeidVEVO,1,1,38841,1429,39,0.075352,rH1a9liVb0w,"Feid, Yuki Chiba - Medellín Takai",38841
monthly,2026-05-01,2026-05-31,UCUXLlsi8mQeP0TvGbmSn8iw,Sopitas,18,16,38313,258,10,0.03576,f1SqJnpGQJ0,PEPE DEL BOSQUE y por qué el futbol vale tanto la pena | SOPITAS FC | Episodio 2,32345
monthly,2026-05-01,2026-05-31,UCKAqou7V9FAWXpZd9xtOg3Q,Little Baby Bum - Nursery Rhymes & Kids Songs,4,4,38203,42,0,0.002299,H8pwKFW7-Dc,Water Experiment 💧🧊 Science is Fun! | Little Baby Bum,15280
monthly,2026-05-01,2026-05-31,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology,9,8,37812,1173,108,0.044389,BedAaB1RKgE,MCP vs ADK: How Modern AI Agents Connect and Work Together,21806
monthly,2026-05-01,2026-05-31,UCq2otJm7A6jGGcGFEks0HVw,Se Regalan Dudas Podcast,5,4,36481,898,74,0.035709,Pfdi4-myiQY,Cuando la vida no sale como imaginabas | Val de la Torre | Episodio 660,18845
monthly,2026-05-01,2026-05-31,UCPQ2dheMajZPnIleYZHzblg,Pablo Gil Trader,7,7,35832,993,100,0.044799,gjXczf-hSwg,Cómo empezar a AHORRAR tus primeros 100.000€ para construir tu FORTUNA,14434
monthly,2026-05-01,2026-05-31,UCfLuMSIDmeWRYpuCQL0OJ6A,Kwebbelkop,1,1,33562,51,8,0.009031,6mK7FF5vbfs,"I Bought a $10,000 Abandoned Storage Unit!",33562
monthly,2026-05-01,2026-05-31,UCftwRNsjfRo08xYE31tkiyw,WIRED,7,7,33426,949,44,0.024907,yAkdi07egzc,Cybersecurity Expert Answers Hacking Questions | Tech Support | WIRED,21142
monthly,2026-05-01,2026-05-31,UC2wKfjlioOCLP4xQMOWNcgg,Typical Gamer,15,15,32960,314,23,0.027692,meHmPpcLdKs,🔴 LIVE! - TIME TO QUALIFY! FNCS DUO CASH CUP in FORTNITE!,15530
monthly,2026-05-01,2026-05-31,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,5,4,32685,3695,238,0.09709,wgtGulLPwE8,Libros de AUTOAYUDA que SÍ SIRVEN.,23910
monthly,2026-05-01,2026-05-31,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,21,11,32377,281,53,0.039442,dq9VW4kn19w,¡CUIDADO! Nu y Revolut están BLOQUEANDO cuentas: esto debes saber,9571
monthly,2026-05-01,2026-05-31,UCodbH5mUeF-m_BsNueRDjcw,Overly Sarcastic Productions,3,3,32121,1903,190,0.061637,snfflY-ztHk,Trope Talk: Dream Apocalypses,31106
monthly,2026-05-01,2026-05-31,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,5,4,31036,1488,8,0.069495,rm46SdVfB4I,What’s at the center of the earth?: Crash Course Geology #4,13817
monthly,2026-05-01,2026-05-31,UCtvu0f5wRLBRYISBw_3NDsg,Fuera de Foco,5,5,30580,612,14,0.076185,g2f0rgeaBuE,MANDALORIAN & GROGU: lo que JON FAVREAU aprendió de MARVEL y aplicó aquí,20724
monthly,2026-05-01,2026-05-31,UCUvvj5lwue7PspotMDjk5UA,Meet Kevin,13,13,29370,566,126,0.033358,QqOnX1zFoNg,Stock Market WARNING *JUST* Issued by Citi & Goldman,9055
monthly,2026-05-01,2026-05-31,UCZ4AMrDcNrfy3X6nsU8-rPg,Economics Explained,3,3,28220,756,23,0.037059,rId69udDbwM,"No One Is Talking About the ""Winners"" of the Iran War",21252
monthly,2026-05-01,2026-05-31,UCSMqateX8OA2s1wsOR2EgJA,TLDR News,3,3,27231,595,112,0.040157,rA2QTU_47Yc,Is the UK Slowly Breaking Apart?,15014
monthly,2026-05-01,2026-05-31,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,5,5,25839,732,37,0.042128,gh2_PhgZGsM,Claude Code for Beginners Tutorial [Full Course],12609
monthly,2026-05-01,2026-05-31,UC2iUwfYi_1FCGGqhOUNx-iA,ScreenRant,11,11,25613,654,108,0.034421,4qE8og6P9u8,The Mummy 4 Is The Apology Brendan Fraser Fans Deserved,14604
monthly,2026-05-01,2026-05-31,UCqynl7rdtktKMQESdSBmE-g,Sapnap,1,1,24703,1092,2,0.046599,VLW8Cum-cAk,Minecraft Arrow Toss...,24703
monthly,2026-05-01,2026-05-31,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,1,0,24210,995,28,0.057212,sj1y9FDJKCM,The Film That Attacks You,24210
monthly,2026-05-01,2026-05-31,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2,0,24164,1650,206,0.09913,_twN29IEQlc,"La DECADENCIA del PENSAMIENTO CRÍTICO 🐍 ¿Crítica, adulación o ""hate""? | Arcade's Books",15152
monthly,2026-05-01,2026-05-31,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,5,4,24146,1041,111,0.079306,nH8YRX4Stfs,Trump Convertirá a China en Superpotencia,10818
monthly,2026-05-01,2026-05-31,UCTl3QQTvqHFjurroKxexy2Q,Olympics,22,21,23386,348,27,0.0297,g7L1sMEZxNc,Closing Out a Stellar Career 🥹 🇯🇵 | Sakamoto Kaori Highlights #MilanoCortina2026,7676
monthly,2026-05-01,2026-05-31,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,3,1,23266,2228,88,0.098858,NqRC2EGe2sQ,CÓMO DEJAR DE PROCRASTINAR PROYECTOS.,11605
monthly,2026-05-01,2026-05-31,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,3,2,22763,1170,50,0.064376,daa-UCIuoY8,Cambia de Hábitos con un Reloj y una Libreta,9393
monthly,2026-05-01,2026-05-31,UC88lvyJe7aHZmcvzvubDFRg,Timeline - World History Documentaries,6,6,22720,348,58,0.027834,-5AH816R3oY,Forensic Geologist Investigates America's Most Enduring Mysteries,11756
monthly,2026-05-01,2026-05-31,UCYVinkwSX7szARULgYpvhLw,Ali-A,3,3,22636,302,31,0.027142,qqVnq__r6gs,I Snuck a Pro into a BRAINROT Tournament!,20062
monthly,2026-05-01,2026-05-31,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2,1,22476,1268,34,0.071193,_SdzVNht_nU,Todo Lo Que He Aprendido Estando Cerca Del Top 1% del Mundo,12966
monthly,2026-05-01,2026-05-31,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,1,1,22383,596,18,0.034249,_vzBiTAiBAk,Babish’s Star Wars Feast,22383
monthly,2026-05-01,2026-05-31,UCClNRixXlagwAd--5MwJKCw,H2ODelirious,4,4,21186,569,30,0.046725,mg4TffLl9Y0,TRYING OUT A GAME CALLED WRECK RUNNERS!,11126
monthly,2026-05-01,2026-05-31,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,15,8,21096,1065,41,0.073419,Ts018QeD34k,Piensa De Esta Forma y Conseguirás Todo Lo Que Deseas – Carl Jung,2448
monthly,2026-05-01,2026-05-31,UCvnNkJsbONVhdXuHY_LpsdA,ElRichMC - Minecraft & Gaming a otro nivel,6,6,19663,1001,123,0.089239,5ViG8Xo8pwk,¿Debería poderse craftear la pólvora?,7231
monthly,2026-05-01,2026-05-31,UCXgNowiGxwwnLeQ7DXTwXPg,The Science Asylum,1,0,19162,1349,157,0.111872,Ehoi-h7_rgM,Is the Universe just a Machine?,19162
monthly,2026-05-01,2026-05-31,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,1,0,19078,686,77,0.052165,JbHpeN8vN1Q,Completing All Minecraft Advancements Blind (No Google or Help) - Day 19,19078
monthly,2026-05-01,2026-05-31,UCDnUOd6PIlQAL9bPUTf9BkQ,Sapiencia práctica,6,4,19005,1116,65,0.096684,Mjq7A18Y7VY,6 señales de que QUIERE contigo algo MÁS QUE AMISTAD,8145
monthly,2026-05-01,2026-05-31,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,1,1,18714,943,56,0.069463,eYDQWSBQ47s,Creo una app con IA pero usando solo el móvil.,18714
monthly,2026-05-01,2026-05-31,UCshoKvlZGZ20rVgazZp5vnQ,CaptainSparklez,1,1,18015,700,60,0.065595,UAA29dAdkbs,This Shouldn't Be Legal,18015
monthly,2026-05-01,2026-05-31,UCLv7Gzc3VTO6ggFlXY0sOyw,Harvard University,4,4,17587,725,-5,0.038812,m9tld7neTTc,Harvard Thinking: Breaking the regret cycle,11099
monthly,2026-05-01,2026-05-31,UCK8sQmJBp8GCxrOtXWBpyEA,Google,13,13,17384,283,28,0.029407,MVn33xN9dF4,The Android Show: From OS to Intelligence System | Made by Google Podcast S9E5,13774
monthly,2026-05-01,2026-05-31,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,1,0,17153,932,66,0.086106,yemarhfhVA0,Epic transformation of my 1850s house in France (start to finish),17153
monthly,2026-05-01,2026-05-31,UCeiYXex_fwgYDonaTcSIk6w,MinuteEarth,1,1,16793,1117,55,0.074504,4NtYJNO8Qes,The Weird Reason Rabies Is So Deadly,16793
monthly,2026-05-01,2026-05-31,UCBa5G_ESCn8Yd4vw5U-gIcg,Stanford Online,12,12,16731,341,22,0.031987,tsQB0n0YV3k,Stanford CS153 Frontier Systems | Jensen Huang from NVIDIA on the Compute Behind Intelligence,11460
monthly,2026-05-01,2026-05-31,UCH4BNI0-FOK2dMXoFtViWHw,Be Smart,1,1,16630,735,42,0.070256,IqU9onfl5eA,Infinity isn’t a number. It's something much weirder.,16630
monthly,2026-05-01,2026-05-31,UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI,7,7,16441,321,17,0.033753,D_FCYsshMI4,Computer use in Codex,5879
monthly,2026-05-01,2026-05-31,UCddn8dUxYdgJz3Qr5mjADtA,NutritionFacts.org,6,5,16324,423,60,0.062256,jiw9ybLSoDw,Diets and Foods Shown to Improve Depression in Randomized Controlled Trials,9478
monthly,2026-05-01,2026-05-31,UCH5_L3ytGbBziX0CLuYdQ1Q,CNBC Make It,6,6,15237,242,39,0.02887,nThsHXjrpvc,How I Built A $2.8 Million/Year Ice Cream Company,7852
monthly,2026-05-01,2026-05-31,UCSIvk78tK2TiviLQn4fSHaw,Up and Atom,1,0,15221,1047,174,0.121528,ND9eyW5Fw0s,Could a TRILLION Monkeys Write Shakespeare Before the Universe Ends?,15221
monthly,2026-05-01,2026-05-31,UC8h85qEsJ25Os5THPu6QpHg,Spursito,5,5,14766,628,27,0.062243,4hRPenwRqtA,La TIERLIST de las SELECCIONES DEL MUNDIAL... MUY OBJETIVA 🌏,5955
monthly,2026-05-01,2026-05-31,UCX16cLWl6dCjlZMgUBxgGkA,CuriosaMente,2,2,14756,826,37,0.101153,HcbPtWTn8y4,El plomo: ¿un asesino en tu casa?,14756
monthly,2026-05-01,2026-05-31,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,1,1,14657,1125,24,0.108072,pwNa-5JWtAU,LIVE FROM MEXICO! The tour film out May 21st 6pm (BST) AND the live album out May 22nd!!!,14657
monthly,2026-05-01,2026-05-31,UCQIUhtP5WYIx_pMG8UvMYHg,Cristina Dayz ,6,4,14443,767,45,0.074593,9plSVZP3Zx8,Cómo ganar más dinero (aunque seas tonto),3614
monthly,2026-05-01,2026-05-31,UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,12,12,14348,595,16,0.068124,sIrtpVcFJ9c,El nuevo JBL PartyBox 330 ya está aquí!!! #jbl #partybox #urbantecno,3735
monthly,2026-05-01,2026-05-31,UCuCkxoKLYO_EQ2GeFtbM_bw,Half as Interesting,1,1,14159,302,6,0.035722,WufGmAWN-7o,The Seven Landlocked Countries That Have Navies,14159
monthly,2026-05-01,2026-05-31,UCsmEAwbV7WbYndpQKbY4Ntw,Juan Villalvazo,6,5,13989,702,221,0.095682,GlgzzZEePXo,La IA Fue Un Fracaso: Cuesta Más Que Contratar Programadores,6993
monthly,2026-05-01,2026-05-31,UCwnKziETDbHJtx78nIkfYug,CaspianReport,2,2,13881,436,140,0.063103,aVBHSTUKiUU,The Day America Left NATO,13881
monthly,2026-05-01,2026-05-31,UCBxr1muciHdRtlygUhruARw,Eduardo Rosas - Finanzas Personales,3,3,13685,786,18,0.071024,lYXtLjxH1dE,La economía que intenta salvar al mundo,9534
monthly,2026-05-01,2026-05-31,UCPH3Oz99Y_jrVBCQMjQZNSg,Memorias de Pez,7,7,13535,477,60,0.052133,Zp1cicFWSQE,✅ IRÁN quiere COBRAR PEAJES en ORMUZ,4702
monthly,2026-05-01,2026-05-31,UC29ju8bIPH5as8OGnQzwJyA,Traversy Media,2,2,12823,516,48,0.0891,4V5G3wtrmhg,I've Changed My Opinion On DEVELOPERS Vibe Coding,12823
monthly,2026-05-01,2026-05-31,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,6,6,12596,96,11,0.031588,rrylSizvnSg,Claude Just Got a Superpower No One's Talking About,7994
monthly,2026-05-01,2026-05-31,UC7rmCjnXx6JNr_Rm4n37cFA,Healthy Pockets,3,3,11569,690,-10,0.07616,DQcE9L_FOzQ,Predijo el Techo de Bitcoin. Ahora Advierte que Viene un Crash,11201
monthly,2026-05-01,2026-05-31,UCbx_d228PdYwgB4Jz202SIQ,Gentleman Programming,2,2,11305,556,69,0.069619,5Q7jV8TpMXA,El PADRE de todos los CURSOS de IA: 20 Agent Harnesses para programar con disciplina,11021
monthly,2026-05-01,2026-05-31,UCAW-NpUFkMyCNrvRSSGIvDQ,Ninja,3,3,11077,281,21,0.048075,xTVpithcPvI,I Miss TimTheTatman...,6855
monthly,2026-05-01,2026-05-31,UCHhYXsLBEVVnbvsq57n1MTQ,The AI Advantage,3,3,11066,445,23,0.03717,APaj_XE7Uuk,I Created a Prompt That Unlocks ChatGPT Images 2.0,7372
monthly,2026-05-01,2026-05-31,UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,3,3,11049,93,7,0.018737,AeNVZ22HacI,I Fought 99 Viewers in Backpack Battles..,8297
monthly,2026-05-01,2026-05-31,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,4,4,10837,188,17,0.032554,37d4JpFJAr0,🔴LIVE! BEATING GOD OF WAR 2 TODAY!!! (also live on twitch),4421
monthly,2026-05-01,2026-05-31,UChXKjLEzAB1K7EZQey7Fm1Q,Pokimane,1,1,10477,574,13,0.07514,3p4VWK0MP1U,"pov: a week in pokimane's life (first commercial, podcast breakup, workouts)",10477
monthly,2026-05-01,2026-05-31,UCvSXMi2LebwJEM1s4bz5IBA,New Money,1,1,10183,126,9,0.023148,m0qxvtMaKEQ,Warren Buffett Breaks His Silence on the U.S. Stock Market,10183
monthly,2026-05-01,2026-05-31,UC2xjgvWb9cx5F637XjsUNxw,toycantando,1,1,9402,13,0,0.003131,Ou7na99kBNA,El Baile de La Vaca Lola 🐮 Y Más Canciones Para Bailar | Toy Cantando,9402
monthly,2026-05-01,2026-05-31,UCCKpicnIwBP3VPxBAZWDeNA,Money & Macro,1,1,8964,204,63,0.047157,fWF0ZwzGoho,Iran's crumbling economy,8964
monthly,2026-05-01,2026-05-31,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,14,9,8651,732,320,0.137807,fbStigxrqsk,Chau Arbitraje | Bloqueos Masivos de cuentas Bancarias,2780
monthly,2026-05-01,2026-05-31,UCOQEA3qmyzFmJdi6Z137yrA,Monitor fantasma,2,0,7853,506,38,0.103092,mJsIzeo1Onw,Me equivoqué con el Dr Mariano Barbacid,7283
monthly,2026-05-01,2026-05-31,UCJ-DXBlPN6AIoUq3YCM8I4A,Paco Lodeiro - Academia de Inversion,2,2,7749,16,1,0.041139,Rt4YbaxcXsc,"🔥 Q&A Paco Lodeiro 12 Mayo 2026 📈 Nuevo libro, Gestión de Cartera, Proyectos, Tinybuild...",7474
monthly,2026-05-01,2026-05-31,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,7,7,7331,676,120,0.153725,U4RRJtA0rqM,¿Venezuela 🇻🇪 estado #51 de EEUU 🇺🇸????????,3319
monthly,2026-05-01,2026-05-31,UCOD6LXgeBoeiUZTsPLdG-0g,Vida MRR - Programacion web,10,5,7296,273,14,0.059317,swsjPsze8kA,Adiós a GitHub Copilot #developers,3096
monthly,2026-05-01,2026-05-31,UC71VTsUKOsh6QEGnzaa2KuQ,Rankia,9,9,7207,204,20,0.06791,ofmi10BxOhk,El indicador de Warren Buffett acaba de marcar un 231%: ¿Por qué la bolsa sigue subiendo?,5808
monthly,2026-05-01,2026-05-31,UCP7jMXSY2xbc3KCAE0MHQ-A,Google DeepMind,6,6,6670,169,20,0.059854,pZNzfQLgGsA,Reimagining the mouse pointer with AI,6670
monthly,2026-05-01,2026-05-31,UC-ktYMwvFKNmhQdps8VDrkg,Daniel Felipe Medina,2,2,6572,333,33,0.058798,p57YXg-qMdM,La verdad sobre la MUERTE de los cursos online,3836
monthly,2026-05-01,2026-05-31,UCpuqYFKLkcEryEieomiAv3Q,Therapy in a Nutshell,2,2,5920,277,0,0.051467,5gfc978c_2g,Playing Uno Reverse Card on Panic Attacks,4766
monthly,2026-05-01,2026-05-31,UCDYT9mM3L_ByrPYMyl0MGGg,BBC Ideas,3,3,5437,311,8,0.05992,NdQ8RAfItX0,5 simple hacks to help you learn a language | BBC Ideas,3633
monthly,2026-05-01,2026-05-31,UC3gWLlG7mTnOS5KW9aM9fZQ,Roier,2,2,5330,226,7,0.057851,ZHWRIJkwEt4,"LA BODA MALDITA !! (QSMP 2, Episodio 8)",5330
monthly,2026-05-01,2026-05-31,UCujyjxsq5FZNVnQro51zKSQ,fuslie,6,6,5095,49,1,0.016353,LZ0q60FFO9s,yappin and then subnautica 2 with miyoung :O !SN2 #SN2Partner #sponsored,3337
monthly,2026-05-01,2026-05-31,UCfOaXuYSAQXm7CTYWD8dUXQ,MIGALA D,1,1,4428,357,30,0.098345,RNUjufFVGXs,El aguacate,4428
monthly,2026-05-01,2026-05-31,UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,1,1,4422,75,17,0.030405,t8aAUKiVcec,My First Ever IRL Livestream (Insane Guests Pull Up),4422
monthly,2026-05-01,2026-05-31,UCanMxWvOoiwtjLYm08Bo8QQ,Matemáticas profe Alex,7,7,4247,169,2,0.075092,oVE7ZdxUsnI,Propiedades de la potenciación combinadas | Ejercicio 4,1933
monthly,2026-05-01,2026-05-31,UCRfa8Ea9f96LGXE3nvEYm7w,Mundukos,3,3,3967,154,28,0.069311,Nrv6jBHdpXM,¿Cómo organizo un viaje a Europa en 2026 por mi cuenta?,2687
monthly,2026-05-01,2026-05-31,UCR9j1jqqB5Rse69wjUnbYwA,All About AI,6,6,3487,95,5,0.037695,iW0E1g5q6g4,Find 100x Low Risk High Reward Polymarket Strategies With AI,1606
monthly,2026-05-01,2026-05-31,UCn8zNIfYAQNdrFRrr8oibKw,VICE,2,2,2702,31,6,0.023578,tnPnwsfyYnA,Taji Goes On Armed Stakeouts As Puerto Rico's Newest Private Detective,2702
monthly,2026-05-01,2026-05-31,UC6RTPEfYFMcb0-HLLMEpLdw,Caja de Peliculas,1,1,2523,141,7,0.087444,o5iu2Z-KmvM,El REGRESO de UN SHOW MAS 🐦🦝,2523
monthly,2026-05-01,2026-05-31,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,4,3,2476,122,17,0.068937,-P7mB0stgyk,xArea de funciones por integrales Problema competencial,1234
monthly,2026-05-01,2026-05-31,UCbY9xX3_jW5c2fjlZVBI4cg,TheAIGRID,4,4,2336,15,2,0.030536,eCxOs-r0oow,"Google's New Gemini Omni Just Shocked Everyone - Leaked Demo, Pricing, and what comes next",1526
monthly,2026-05-01,2026-05-31,UCB34YbuG6ThXJzJsDAII5Dw,math2me,5,5,2175,101,-1,0.023878,hsK0euZg6g0,La Ley de los signos sólo se aplica en multiplicación y división #matematicas,2051
monthly,2026-05-01,2026-05-31,UCBVjMGOIkavEAhyqpxJ73Dw,Maroon 5,1,1,1926,59,1,0.045702,QxOp9DU8S38,“Heroine” single and lyric video out now 💋,1926
monthly,2026-05-01,2026-05-31,UCzKnSeOq30zVvgosDFlne5g,Finect - Invertir mejor,10,10,1822,66,14,0.052097,eHYGyPQt_tw,El Inversor Value que COMPRÓ COREA 🇰🇷 cuando nadie la miraba (y GANÓ un 75%) 🔴 Finect Focus Hamco,668
monthly,2026-05-01,2026-05-31,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,25,25,1718,19,5,0.028729,KHJfukNZFUg,Agent Academy Live,766
monthly,2026-05-01,2026-05-31,UCBHcMCGaiJhv-ESTcWGJPcw,NVIDIA Developer,5,4,1703,70,5,0.046168,sVpKonYJ4D4,How to Authenticate Agent Skills Before Execution | Nemotron Labs,879
monthly,2026-05-01,2026-05-31,UCoMlNw7o21I7LqL4OsjSYAg,Feid,1,1,1675,36,0,0.067744,RQe_YBIIwsw,PAPASITO ME SANAS LA VIDA ?? ESO LE DIJERON AL FERXXO EN ... VACAXIONES Television (CAPITULO 042),1675
monthly,2026-05-01,2026-05-31,UCv85NiROLKddHa0fBATwTzw,Victor Robles WEB,6,6,1527,56,6,0.048703,lMjXVQ8cmvs,"Cloudflare despide 1,100 programadores",605
monthly,2026-05-01,2026-05-31,UChl76B7zqfMcNzfMi9vJruw,Mizkif,1,1,1285,22,4,0.09891,9qWGchmM7dY,"I Let My Chat Invest $300,000 to prove its all luck",1285
monthly,2026-05-01,2026-05-31,UCabaQPYxxKepWUsEVQMT4Kw,Healthcare Triage,2,2,843,56,4,0.101479,I1u-uVoQIe8,Why Do I have to Wait to See a Doctor? Getting Care in the US Part 1,727
monthly,2026-05-01,2026-05-31,UCucNB6GOncGkTMB55ZrjYvg,Recetas de Esbieta,2,2,791,61,3,0.095211,HMLybmFKrRM,La Arquitectura del Trigo: El Ritual del Pan sin Azúcar ni Huevo,791
monthly,2026-05-01,2026-05-31,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,5,5,675,12,2,0.029584,fFjYOvQtN-o,How to create a full-stack app with Google AI Studio,675
monthly,2026-05-01,2026-05-31,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,3,2,664,51,0,0.067515,KbIBnQBdp_o,Construye tu propio MCP de base de datos utilizando los servicios de Azure,617
monthly,2026-05-01,2026-05-31,UC2RIppRBTTa6JBY-Zwv6lQw,El Maikini Dev,1,0,549,28,0,0.119578,qGa8y4tPUkc,Calificando comentarios de mis videos junto a ChatGPT,549
monthly,2026-05-01,2026-05-31,UCB8h5BJZmSi3k15t8FCPyvA,Vilma OS,1,1,494,31,2,0.097573,c_rUerjxcZw,El futuro de los consultores en la era de IA (Mi opinión) - #VilmaNúñez,494
monthly,2026-05-01,2026-05-31,UCXR7VjA26PcHP3vb6F2X3VQ,jonmircha,2,2,459,18,4,0.050355,qTVja8sJnvI,IA Agéntica LOCAL y GRATIS: Ollama con Claude Code y OpenCode paso a paso - jonmircha,459
monthly,2026-05-01,2026-05-31,UCdulIs-x_xrRd1ezwJZR9ww,pildorasinformaticas,4,4,457,19,7,0.074227,JRViXLdrLEc,Enum en Java | Tipos enumerados explicados desde cero,211
monthly,2026-05-01,2026-05-31,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,1,1,311,14,3,0.078364,oaKlwpBf8yE,Operaciones con matrices | Ej. 3 #julioprofe y #casio,311
monthly,2026-05-01,2026-05-31,UCLeusrqEwSzLNTDAVxPbi3w,Mariel de Viaje,3,3,268,6,1,0.050901,wPhAN_ZFSHQ,¿Qué hacer en San Francisco en la Copa? Compren sus vuelos con @VivaAerobusMX porque tienen MSI.,248
monthly,2026-05-01,2026-05-31,UCpLie5obXFdf8T0NG-IRHsA,El podcast de Value School,1,1,239,11,0,0.054217,SqxFYSsQCls,"Capitalismo, ahorro y trabajo «duru». Una conversación con Emilio Gómez Cortina.",239
monthly,2026-05-01,2026-05-31,UCgZoKiTvvpEnr1zI6Kv_i7A,ManzDev,4,4,215,20,0,0.120351,ck-g_MYrYmw,¿Sigues usando border-radius como en 2015?,100
monthly,2026-05-01,2026-05-31,UC04FyDIvYXNecpbG8gyOw4A,Meta,1,1,157,2,0,0.033053,qEUx-6av8lE,Jurassic Coast beach finds from @sams_natural_habitat on IG,157
monthly,2026-05-01,2026-05-31,UC4EY_qnSeAP1xGsh61eOoJA,YaleCourses,2,2,128,2,0,0.021796,-JrvO_jUwVU,When Spanish Learning Comes to Life: Watertown Students Visit Yale,92
monthly,2026-05-01,2026-05-31,UCHlRUpxdyDSBCbshgMCniAQ,Impulso Supremo,1,1,24,1,0,0.160411,8cEGEiZFP4o,El Consejo Que Cambió la Vida de 10 Millones de Personas | Jim Rohn,24
monthly,2026-05-01,2026-05-31,UC4a-Gbdw7vOaccHmFo40b9g,Khan Academy,2,2,0,0,0,0.013983,7StiLL99KYg,SAT Prep That Works: Why Districts Choose Khan Academy,0
monthly,2026-05-01,2026-05-31,UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,1,1,0,0,0,0.074866,53KqVqZ39eg,Scope uses Microsoft 365 Copilot to remove barriers and empower every employee,0
monthly,2026-04-01,2026-04-30,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,5,4,944622,28244,2091,0.027838,a9T6IRpz31E,TOP 5 HIGHEST DEBT INTEREST RATES ON FINANCIAL AUDIT,675557
monthly,2026-04-01,2026-04-30,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,3,2,709866,37321,3099,0.070486,eOI7WQIEX1Y,"Cole Allen, Trump y los 11 científicos desaparecidos",621229
monthly,2026-04-01,2026-04-30,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,9,8,646896,12371,622,0.033255,PnpHwhTWw0c,Sex Expert: What Women Actually Need To Enjoy Sex,250611
monthly,2026-04-01,2026-04-30,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,7,6,643101,18801,665,0.038605,4at2bVIhLgc,GUESS THE ELO 3.0!!!!!!!!,438804
monthly,2026-04-01,2026-04-30,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,4,3,515848,31431,2276,0.084415,5YKhtb3DNNo,Querido Dross llorando a mi mejor amigo,336941
monthly,2026-04-01,2026-04-30,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,3,3,350004,12909,160,0.030278,MVFd0qFB9TE,Why don't trains make *that* sound anymore?,311576
