execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-25T12:46:56.763303+00:00,3W1KfxQnQiU,58,0,0,14615,14673,854,854,40,40,False,False,False,False
2026-05-25T12:46:56.763303+00:00,VKaslzzv1QM,124,0,0,108240,108364,3546,3546,212,212,False,False,False,False
2026-05-25T12:46:56.763303+00:00,E6IrH04B8wg,5,0,0,6557,6562,94,94,9,9,False,False,False,False
2026-05-25T12:46:56.763303+00:00,SYdW3cZKdmY,0,0,0,13048,13048,303,303,10,10,False,False,False,False
2026-05-25T12:46:56.763303+00:00,TSAh8dzN0cw,0,0,0,10840,10840,246,246,3,3,False,False,False,False
2026-05-25T12:46:56.763303+00:00,DHk0gFHyHeE,79,4,0,154146,154225,4700,4704,367,367,False,False,False,False
2026-05-25T12:46:56.763303+00:00,QSe13hyv68o,1,0,0,33898,33899,510,510,18,18,False,False,False,False
2026-05-25T12:46:56.763303+00:00,PZ2yduZysf0,0,0,0,5989,5989,169,169,7,7,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Rdfd1KAX6NU,0,0,0,7599,7599,262,262,5,5,False,False,False,False
2026-05-25T12:46:56.763303+00:00,uAOfsghz2NY,2,0,0,28558,28560,231,231,12,12,False,False,False,False
2026-05-25T12:46:56.763303+00:00,qCFEWA_Nu3k,2,0,0,25281,25283,481,481,9,9,False,False,False,False
2026-05-25T12:46:56.763303+00:00,aNfOwttNQcg,0,0,0,4504,4504,115,115,2,2,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Xq-4lUaLIp8,1,0,0,7699,7700,186,186,4,4,False,False,False,False
2026-05-25T12:46:56.763303+00:00,ZB9IMq0ee0k,8,0,0,67058,67066,2927,2927,177,177,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Lw3RJgDjXh0,1,0,0,7326,7327,171,171,1,1,False,False,False,False
2026-05-25T12:46:56.763303+00:00,PiKd0maLI6o,1,0,0,10513,10514,613,613,8,8,False,False,False,False
2026-05-25T12:46:56.763303+00:00,mTqDtRTKvqE,0,0,0,6452,6452,221,221,17,17,False,False,False,False
2026-05-25T12:46:56.763303+00:00,BwIlVEvq7mU,0,0,0,6973,6973,143,143,8,8,False,False,False,False
2026-05-25T12:46:56.763303+00:00,lrl7lslhv2s,0,0,0,8708,8708,300,300,3,3,False,False,False,False
2026-05-25T12:46:56.763303+00:00,BPt0fwBCDbQ,12,0,0,379891,379903,4486,4486,112,112,False,False,False,False
2026-05-25T12:46:56.763303+00:00,EvauKuWaNmk,51,0,0,65670,65721,2947,2947,284,284,False,False,False,False
2026-05-25T12:46:56.763303+00:00,zEUstENVghI,5,0,0,12920,12925,428,428,34,34,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Enic64S66_s,0,0,0,6111,6111,168,168,3,3,False,False,False,False
2026-05-25T12:46:56.763303+00:00,YldxYShWvGE,2,0,0,7199,7201,148,148,2,2,False,False,False,False
2026-05-25T12:46:56.763303+00:00,QeK4l-iH51Y,0,0,0,4426,4426,152,152,4,4,False,False,False,False
2026-05-25T12:46:56.763303+00:00,tqD_yn5Y_zQ,0,0,0,4071,4071,67,67,1,1,False,False,False,False
2026-05-25T12:46:56.763303+00:00,VjqsnOrW3AM,1796,33,0,159447,161243,3869,3902,144,144,False,False,False,False
2026-05-25T12:46:56.763303+00:00,sjbKZ4CY1Ow,302,1,0,171351,171653,2656,2657,134,134,False,False,False,False
2026-05-25T12:46:56.763303+00:00,iaYdIU5n6vw,703,11,4,722788,723491,13956,13967,2140,2144,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Fy8H9I2kJkI,353,5,0,339568,339921,5236,5241,289,289,False,False,False,False
2026-05-25T12:46:56.763303+00:00,AVyYMXc_t9s,26,0,0,9148,9174,486,486,36,36,False,False,False,False
2026-05-25T12:46:56.763303+00:00,HOwVuamQvTc,7,0,0,6745,6752,367,367,11,11,False,False,False,False
2026-05-25T12:46:56.763303+00:00,k0ZYVWoVWAc,9,1,0,20923,20932,899,900,200,200,False,False,False,False
2026-05-25T12:46:56.763303+00:00,ra8QknbAJs4,2,0,0,5404,5406,184,184,6,6,False,False,False,False
2026-05-25T12:46:56.763303+00:00,TpncXdKNLTQ,0,0,0,5185,5185,151,151,4,4,False,False,False,False
2026-05-25T12:46:56.763303+00:00,7m9uIc31Egw,7,0,0,7219,7226,265,265,7,7,False,False,False,False
2026-05-25T12:46:56.763303+00:00,q__FKs64J28,1,0,0,3489,3490,173,173,2,2,False,False,False,False
2026-05-25T12:46:56.763303+00:00,C9V8L2emj9M,2,0,0,3939,3941,197,197,0,0,False,False,False,False
2026-05-25T12:46:56.763303+00:00,EZLeWRbCEbA,129,4,1,49525,49654,1844,1848,105,106,False,False,False,False
2026-05-25T12:46:56.763303+00:00,QduEFho6dLg,13,0,0,9909,9922,569,569,30,30,False,False,False,False
2026-05-25T12:46:56.763303+00:00,ZhRgnBzcYHQ,233,15,0,59487,59720,3585,3600,103,103,False,False,False,False
2026-05-25T12:46:56.763303+00:00,6WqWhSmCbXk,1840,55,8,168193,170033,6047,6102,333,341,False,False,False,False
2026-05-25T12:46:56.763303+00:00,pdNaIhcp3z4,70,5,0,30321,30391,1353,1358,89,89,False,False,False,False
2026-05-25T12:46:56.763303+00:00,_BHe9R7pYNw,12,1,0,8708,8720,593,594,44,44,False,False,False,False
2026-05-25T12:46:56.763303+00:00,5Z4z2oEoxw8,29,1,0,30447,30476,1642,1643,80,80,False,False,False,False
2026-05-25T12:46:56.763303+00:00,0O8CF6F7CVs,0,0,0,0,0,0,0,0,0,False,False,False,False
2026-05-25T12:46:56.763303+00:00,7Ocx3WwDK_c,6,0,0,4564,4570,194,194,7,7,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Cp3DxMyEBIM,1050,11,0,190875,191925,4180,4191,322,322,False,False,False,False
2026-05-25T12:46:56.763303+00:00,M_FKC2NTb24,6,0,0,27892,27898,547,547,9,9,False,False,False,False
2026-05-25T12:46:56.763303+00:00,5zwotvZ1rl0,27,0,0,14430,14457,327,327,37,37,False,False,False,False
2026-05-25T12:46:56.763303+00:00,F1D4G7VTBnY,4,1,0,4086,4090,174,175,1,1,False,False,False,False
2026-05-25T12:46:56.763303+00:00,kp1dLUox9_Y,2,0,0,21984,21986,930,930,31,31,False,False,False,False
2026-05-25T12:46:56.763303+00:00,FR04V2DkErI,3,0,0,2417,2420,112,112,0,0,False,False,False,False
2026-05-25T12:46:56.763303+00:00,raie7EtagZk,4,0,0,10778,10782,948,948,9,9,False,False,False,False
2026-05-25T12:46:56.763303+00:00,2Z1aJVGA1-M,2,0,0,7440,7442,303,303,8,8,False,False,False,False
2026-05-25T12:46:56.763303+00:00,6cUe6qrXxJU,1,0,0,15254,15255,513,513,11,11,False,False,False,False
2026-05-25T12:46:56.763303+00:00,5DilrEUdYnY,2,0,0,4793,4795,357,357,4,4,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Nq-c06vj5PM,44,0,0,29036,29080,815,815,124,124,False,False,False,False
2026-05-25T12:46:56.763303+00:00,7u0DJM1SNPs,1,0,0,21188,21189,359,359,8,8,False,False,False,False
2026-05-25T12:46:56.763303+00:00,FAerQflosns,1,0,0,8003,8004,293,293,12,12,False,False,False,False
2026-05-25T12:46:56.763303+00:00,l8F9Omk197E,1,0,0,9118,9119,286,286,5,5,False,False,False,False
2026-05-25T12:46:56.763303+00:00,IwjPma4PPTM,178,13,0,90306,90484,4876,4889,112,112,False,False,False,False
2026-05-25T12:46:56.763303+00:00,XXZ2wOom1l0,620,17,-1,134899,135519,5799,5816,150,149,False,False,False,False
2026-05-25T12:46:56.763303+00:00,Lqq78q17jDY,2756,95,6,624450,627206,31953,32048,1715,1721,False,False,False,False
2026-05-25T12:46:56.763303+00:00,sKME5er1OKc,1563,47,5,251494,253057,12685,12732,605,610,False,False,False,False
2026-05-25T12:46:56.763303+00:00,r6AB_e8Rk1I,17,0,0,158763,158780,5633,5633,191,191,False,False,False,False
2026-05-25T12:46:56.763303+00:00,OkuWh46I4m4,52,0,0,24723,24775,1317,1317,41,41,False,False,False,False
