execution_date,video_id,views_delta,likes_delta,comments_delta,previous_views,current_views,previous_likes,current_likes,previous_comments,current_comments,is_new_video,title_changed,description_changed,tags_changed
2026-05-21T12:28:40.492262+00:00,3W1KfxQnQiU,75,4,0,14410,14485,848,852,40,40,False,False,False,False
2026-05-21T12:28:40.492262+00:00,VKaslzzv1QM,462,5,0,107005,107467,3535,3540,212,212,False,False,False,False
2026-05-21T12:28:40.492262+00:00,E6IrH04B8wg,5,1,0,6543,6548,93,94,9,9,False,False,False,False
2026-05-21T12:28:40.492262+00:00,SYdW3cZKdmY,0,0,0,13041,13041,303,303,10,10,False,False,False,False
2026-05-21T12:28:40.492262+00:00,TSAh8dzN0cw,0,0,0,10835,10835,246,246,3,3,False,False,False,False
2026-05-21T12:28:40.492262+00:00,DHk0gFHyHeE,106,3,-1,153775,153881,4694,4697,367,366,False,False,False,False
2026-05-21T12:28:40.492262+00:00,QSe13hyv68o,0,0,0,33894,33894,510,510,18,18,False,False,False,False
2026-05-21T12:28:40.492262+00:00,PZ2yduZysf0,0,0,0,5985,5985,169,169,7,7,False,False,False,False
2026-05-21T12:28:40.492262+00:00,Rdfd1KAX6NU,0,0,0,7594,7594,262,262,5,5,False,False,False,False
2026-05-21T12:28:40.492262+00:00,uAOfsghz2NY,11,0,0,28530,28541,231,231,12,12,False,False,False,False
2026-05-21T12:28:40.492262+00:00,qCFEWA_Nu3k,0,0,0,25278,25278,481,481,9,9,False,False,False,False
2026-05-21T12:28:40.492262+00:00,aNfOwttNQcg,0,0,0,4504,4504,115,115,2,2,False,False,False,False
2026-05-21T12:28:40.492262+00:00,Xq-4lUaLIp8,0,0,0,7697,7697,186,186,4,4,False,False,False,False
2026-05-21T12:28:40.492262+00:00,ZB9IMq0ee0k,31,2,-1,66958,66989,2923,2925,178,177,False,False,False,False
2026-05-21T12:28:40.492262+00:00,Lw3RJgDjXh0,0,0,0,7326,7326,171,171,1,1,False,False,False,False
2026-05-21T12:28:40.492262+00:00,PiKd0maLI6o,0,0,0,10513,10513,613,613,8,8,False,False,False,False
