execution_date,channel_id,channel_name,video_id,title,upload_date,duration_seconds,content_format,content_format_reason,views,likes,comments,views_delta,likes_delta,comments_delta,is_new_video,title_changed,description_changed,tags_changed,engagement_rate
2026-05-18T12:49:30.314781+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,QAkEMtJpq3c,"Hit The Button, Win $1,000",2026-05-15T16:00:10+00:00,22,shorts,duration_lte_60,109568371,1007809,42768,22910648,127000,1725,False,False,False,False,0.009588323623064544
2026-05-18T12:49:30.314781+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,AaMdXZMvT3w,"Survive 30 Days On An Island With Your Ex, Win $250,000",2026-05-16T16:00:01+00:00,2349,videos,duration_gt_180,41029555,1139733,87654,3869223,90100,5942,False,False,False,False,0.029914704168738853
2026-05-18T12:49:30.314781+00:00,UCGmnsW623G1r-Chmo5RB4Yw,KSI,A_TI_Wct288,"$1 vs $50,000 Katana",2026-05-15T16:32:49+00:00,34,shorts,duration_lte_60,26571783,569691,2118,3790704,84370,251,False,False,False,False,0.021519406507271265
2026-05-18T12:49:30.314781+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,hCuqh2NU2Yg,World's Fastest Date,2026-05-12T16:00:07+00:00,32,shorts,duration_lte_60,81105347,1820094,14046,3305183,51958,122,False,False,False,False,0.02261429200222767
2026-05-18T12:49:30.314781+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,PJmv9cFz6bw,Kai Cenat & Druski Thought They Would Win The MVP Award 😂,2026-05-17T13:36:51+00:00,13,shorts,duration_lte_60,6378707,81675,317,2518206,25008,84,False,False,False,False,0.012854015711961687
2026-05-18T12:49:30.314781+00:00,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,-WUlOSHMao8,SIDEMEN TINDER IRL IS BACK,2026-05-17T18:00:03+00:00,4522,videos,duration_gt_180,2930972,131303,5574,1156373,40033,1057,False,False,False,False,0.046700207303242744
2026-05-18T12:49:30.314781+00:00,UCJplp5SjeGSdVdwsfb9Q7lQ,Like Nastya,KnKYJMe1G-c,Nastya teaches how to properly choose healthy food for energy,2026-05-17T07:00:24+00:00,2080,videos,duration_gt_180,3623358,6726,0,991811,1649,0,False,False,False,False,0.0018562891108193007
2026-05-18T12:49:30.314781+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,dqpCvSU-ECE,If This Goes In You Have To Subscribe,2026-05-17T16:00:00+00:00,13,shorts,duration_lte_60,2988045,156792,8338,866851,37564,1569,False,False,False,False,0.05526355861441176
2026-05-18T12:49:30.314781+00:00,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,fp77qbUJJbQ,"Break The Glass, YOU LOSE",2026-05-13T21:58:16+00:00,53,shorts,duration_lte_60,23228699,425188,769,786522,12922,13,False,False,False,False,0.018337531516508954
2026-05-18T12:49:30.314781+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,q8oc8ehzE_w,KAAMIL (Official Music Video): Sachet-Parampara | Kausar Munir | Latest Hindi Song | Bhushan Kumar,2026-05-13T05:30:08+00:00,267,videos,duration_gt_180,9478964,16504,2288,781685,285,2,False,False,False,False,0.001982495133434413
2026-05-18T12:49:30.314781+00:00,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,U5Xpd8ja9bk,Where the hell is Iron Lung...?,2026-05-17T19:13:54+00:00,558,videos,duration_gt_180,1800055,192201,7866,744091,51489,1483,False,False,False,False,0.11114493723802883
2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,s93kZOppXkg,FC BARCELONA 3 - 1 REAL BETIS | RESUMEN LALIGA EA SPORTS,2026-05-17T21:23:09+00:00,192,videos,duration_gt_180,1227576,29900,721,699916,13510,263,False,False,False,False,0.02494428043559014
2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,gNwzZxHjEOs,I Tried Anti-Scream Devices,2026-05-15T17:15:08+00:00,60,shorts,duration_lte_60,7869694,346562,2556,668194,23585,153,False,False,False,False,0.04436233479980289
2026-05-18T12:49:30.314781+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,C-nqRY6WLZQ,Druski Is Shocked By How Much Kai Cenat Looks Like Diddy 😭,2026-05-17T13:43:10+00:00,6,shorts,duration_lte_60,2132330,34402,464,638671,9098,94,False,False,False,False,0.016351127639718056
2026-05-18T12:49:30.314781+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,VCp_wP_YRrs,"ABC World News Tonight with David Muir Full Broadcast - May 17, 2026",2026-05-18T02:00:31+00:00,1227,videos,duration_gt_180,531476,6709,713,511293,6243,677,False,False,False,False,0.013964882704016739
2026-05-18T12:49:30.314781+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,V52uRy6jcLs,I Bought The World’s Itchiest Shirt,2026-05-17T17:15:06+00:00,48,shorts,duration_lte_60,1024829,46134,503,437571,17044,161,False,False,False,False,0.04550710411200307
2026-05-18T12:49:30.314781+00:00,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,1tD0HvmeMu0,BARCELONA selló triunfo ante REAL BETIS con doblete de RAPHINHA y despedida a LEWANDOWSKI | La Liga,2026-05-17T21:13:20+00:00,912,videos,duration_gt_180,1047441,19695,567,434885,3962,74,False,False,False,False,0.01934428764961463
2026-05-18T12:49:30.314781+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,YhUqxWR4mnE,Drake - Whisper My Name,2026-05-15T13:51:14+00:00,310,videos,duration_gt_180,4927644,186728,11055,403628,9883,413,False,False,False,False,0.040137436876527606
2026-05-18T12:49:30.314781+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,CzuO_VH3lEc,Ed Sheeran Has Unlimited Aura 🔥,2026-05-16T12:21:43+00:00,11,shorts,duration_lte_60,3628089,65226,333,402453,5220,17,False,False,False,False,0.01806984338035809
2026-05-18T12:49:30.314781+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,SD4yRDY9mek,Drake - Janice STFU,2026-05-15T09:07:39+00:00,237,videos,duration_gt_180,4303001,153139,12942,401651,9599,733,False,False,False,False,0.03859655156947442
2026-05-18T12:49:30.314781+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,Qqwn4rzZ-Dk,Is There Life on Venus?,2026-05-15T14:38:47+00:00,55,shorts,duration_lte_60,5475918,210065,1801,374884,15961,103,False,False,False,False,0.03869049901769895
2026-05-18T12:49:30.314781+00:00,UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,U5OoScl1Opc,Boo This Man,2026-05-17T17:45:01+00:00,823,videos,duration_gt_180,1107122,60209,7204,370781,14447,1325,False,False,False,False,0.06089030838516442
2026-05-18T12:49:30.314781+00:00,UCWsDFcIhY2DBi3GB5uykGXA,IShowSpeed,Yztdy5_sdrk,I WENT SWIMMING WITH SHARKS!! 😳🦈,2026-05-12T15:01:01+00:00,21,shorts,duration_lte_60,10118976,267343,4448,347092,7648,105,False,False,False,False,0.026859535984668805
2026-05-18T12:49:30.314781+00:00,UCeY0bbntWzzVIaj2z3QigXg,NBC News,w-ulA5n4zNQ,NBC Nightly News Full Episode - May 17,2026-05-18T01:57:24+00:00,1295,videos,duration_gt_180,361587,2837,289,346844,2571,262,False,False,True,False,0.008645222311642841
2026-05-18T12:49:30.314781+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,BTJGr78-zyw,"Professor Jiang: World War 3 Is About To Begin, Let Me Explain!",2026-05-07T07:00:08+00:00,7870,videos,duration_gt_180,9919208,288070,42294,334135,8694,1367,False,False,False,True,0.033305481647325066
2026-05-18T12:49:30.314781+00:00,UCGmnsW623G1r-Chmo5RB4Yw,KSI,MN_u8Jv807U,BEST CELEBRITY LOOKALIKE WINS $500 (Ft. Deji),2026-05-16T16:00:27+00:00,3509,videos,duration_gt_180,2380905,70778,4459,331741,8140,432,False,False,False,False,0.031600168843359984
2026-05-18T12:49:30.314781+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,c7_alY5CCX0,SEVILLA FC 0 - 1 REAL MADRID | RESUMEN LALIGA EA SPORTS,2026-05-17T19:13:11+00:00,195,videos,duration_gt_180,773789,14892,386,331272,4941,149,False,False,False,False,0.019744400605332977
2026-05-18T12:49:30.314781+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,JffHTWti1es,Drake - National Treasures,2026-05-15T06:25:11+00:00,209,videos,duration_gt_180,5149631,237674,17403,310006,6940,379,False,False,False,False,0.049533063631161146
2026-05-18T12:49:30.314781+00:00,UCJplp5SjeGSdVdwsfb9Q7lQ,Like Nastya,nkEBZ_Irvek,Im Gonna Shine - Like Nastya song,2026-05-14T09:01:07+00:00,190,videos,duration_gt_180,3846185,18498,0,309241,883,0,False,False,False,False,0.004809441043527547
2026-05-18T12:49:30.314781+00:00,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,NnvIwG0S8WE,Tennis Ball Cannon vs Human Strength,2026-05-14T13:00:44+00:00,30,shorts,duration_lte_60,13197207,242607,322,307278,5464,12,False,False,False,False,0.018407607003512183
2026-05-18T12:49:30.314781+00:00,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,QW29Ly55Kvs,Drake - Plot Twist,2026-05-15T05:24:35+00:00,196,videos,duration_gt_180,4833302,214953,16269,304879,6411,294,False,False,False,False,0.047839344613682326
