grain,period_start,period_end,channel_id,channel_name,period_video_count,period_new_videos,period_views_delta,period_likes_delta,period_comments_delta,period_avg_engagement_rate,period_top_video_id,period_top_video_title,period_top_video_views_delta
weekly,2026-05-25,2026-05-31,UCJplp5SjeGSdVdwsfb9Q7lQ,Like Nastya,3,0,4666191,2632,0,0.001438,iB_GeSHg5U0,Nastya and DIY beauty salon with Friends,2322025
weekly,2026-05-25,2026-05-31,UCYLNGLIzMhRTi6ZOLjAPSmw,Shakira,1,0,4638021,208520,9669,0.072677,fcnDmrtj6Sk,"Shakira, Burna Boy - Dai Dai (Official Video)",4638021
weekly,2026-05-25,2026-05-31,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,2,0,3762903,38606,1885,0.025932,pVqvSdPR834,ENGLAND VS FRANCE: ELEVEN ALL STARS [OFFICIAL STREAM],3656280
weekly,2026-05-25,2026-05-31,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,18,0,3604879,36444,2165,0.027805,SD4yRDY9mek,Drake - Janice STFU,578893
weekly,2026-05-25,2026-05-31,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,99,8,3528363,21086,510,0.017428,DZ9lpup4VZ0,Dragon Glimpse - Hindi | NTR | Anil Kapoor | Rukmini Vasanth | Ravi Basrur | Prashanth Neel,2114200
weekly,2026-05-25,2026-05-31,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,19,5,2285632,23714,1331,0.100287,V1Lr-_AxeR8,LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV,1396912
weekly,2026-05-25,2026-05-31,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,154,3,1247355,18418,1024,0.030762,EW-XIxlzCvE,"Saturday Night's Main Event: May 23, 2026",161552
weekly,2026-05-25,2026-05-31,UCpcTrCXblq78GZrTUTLWeBw,FIFA,132,10,1212929,23191,2863,0.021845,safzyuZNCGI,"LISA, Anitta, Rema, FIFA Sound - Goals (FIFA World Cup 2026™) [Official Music Video]",964908
weekly,2026-05-25,2026-05-31,UCupvZG-5ko_eiXAupbDfxWw,CNN,320,19,1177176,27237,3944,0.026353,Y0bjRTU7XmM,Renderings show arch obstructing view of Arlington National Cemetery,121601
weekly,2026-05-25,2026-05-31,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,13,3,1058020,34066,347,0.053752,G8K3hqsBwIk,¿Qué opina Piqué de la selección?,246129
weekly,2026-05-25,2026-05-31,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,9,2,992860,328,0,0.005659,H8htGyXfeRA,Eva Learns to Make Good Choices,313553
weekly,2026-05-25,2026-05-31,UCq6VFHwMzcMXbuKyG7SQYIg,penguinz0,28,2,925225,28296,2187,0.04388,34618ZnE5HE,The Amazing Digital Circus Situation is Crazy,294673
weekly,2026-05-25,2026-05-31,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,1,0,923111,16028,1598,0.024784,AaMdXZMvT3w,"Survive 30 Days On An Island With Your Ex, Win $250,000",923111
weekly,2026-05-25,2026-05-31,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,4,1,850753,800,0,0.002343,uUwzOU2FwXo,Johny Johny Yes Papa - Learn Colors with Colorful BALLS and SuperHERO - Kids Songs & Nursery Rhymes,827209
weekly,2026-05-25,2026-05-31,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,148,4,837477,11856,210,0.032485,3RJArIAXruY,REAL MADRID 4 - 2 ATHLETIC CLUB | RESUMEN LALIGA EA SPORTS,333669
weekly,2026-05-25,2026-05-31,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,630,53,788269,4481,163,0.008057,sMLZfk4Yg0I,क्या Team CID रोक पाएगी Mumbai पर होने वाले Attack's? | CID Season 2 | Full Episode | Ep 80,196941
weekly,2026-05-25,2026-05-31,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,9,0,777672,1135,0,0.002322,kVuxQK0sUsc,Peppa Pig Tales 2026 🪞 Peppa's FUTURISTIC Mirror 🕶️ Learning About Reflections! ✨ NEW Peppa Pig,240308
weekly,2026-05-25,2026-05-31,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,1103,85,751787,6708,2032,0.010765,tSqjmVZQgWQ,Why Indians Are Leaving The UK As Europe Tightens Immigration | Vantage on Firstpost | 4K,129188
weekly,2026-05-25,2026-05-31,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,336,20,727743,4929,568,0.016997,bY2doyXGvOI,REAL MADRID GANÓ en la despedida de ALABA y DANI CARVAJAL del BERNABÉU | Resumen | La Liga,174789
weekly,2026-05-25,2026-05-31,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,151,12,726426,4102,521,0.020168,1GSM_EpblWk,"#3 KNICKS at #4 CAVALIERS | FULL GAME 3 HIGHLIGHTS | May 23, 2026",295913
weekly,2026-05-25,2026-05-31,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,226,0,716794,17962,374,0.034276,i8IWCJEAxu0,Pipe no la quemeeeees jajajajaj de tal palo… #elshowdelverano #luzutv,102518
weekly,2026-05-25,2026-05-31,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,79,3,711970,7532,1254,0.01818,XB79TUE4H4M,Oleksandr Usyk vs. Rico Verhoeven | Official Fight Highlights,236872
weekly,2026-05-25,2026-05-31,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,32,2,700091,15897,1058,0.032539,opB7_JXL0LA,World-Renowned Physicist: You've Been Lied To About Reality! - Michio Kaku,285558
weekly,2026-05-25,2026-05-31,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,6,0,670751,760,0,0.001734,FWx3IFnvoas,Play Like A Dinosaur | Imagination & Play Pretend with JJ 🦖 | CoComelon Nursery Rhymes & Kids Songs,267303
weekly,2026-05-25,2026-05-31,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,1,0,598769,14128,353,0.037298,kmlzZ0FxR1Q,OVERTIME 50 IS FINALLY HERE!!,598769
weekly,2026-05-25,2026-05-31,UCeY0bbntWzzVIaj2z3QigXg,NBC News,406,21,596553,3888,1038,0.014331,pnH_Q5gVVRk,SpaceX successfully launches prototype of Starship rocket,130816
weekly,2026-05-25,2026-05-31,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,10,0,594593,21939,777,0.065669,ntTaVXXJi10,I HAVE BETTER EARS THAN YOU | Dialed.GG,149673
weekly,2026-05-25,2026-05-31,UC-cnbLlplnXA4oc7rR21qzg,Lyna,15,1,578717,4186,301,0.014674,h46Xk3CBOog,JUGAMOS la TORRE TROLL de QUE PREFIERES VERSIÓN CHIBI en Roblox con Mandarina,136031
weekly,2026-05-25,2026-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,511,30,571735,5543,1226,0.017098,SXssTujtvl4,"ABC World News Tonight with David Muir Full Broadcast - May 23, 2026",76610
weekly,2026-05-25,2026-05-31,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,2,0,563696,3152,178,0.019153,tiKgdh4Csj8,TAEYONG 태용 'WYLD' MV,415883
weekly,2026-05-25,2026-05-31,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,11,1,558689,608,0,0.002558,SCK22vLTKaI,Masha and the Bear 2026 🎡🤹‍♀️ Hide and Seek at Wonder Park 🫣🎢 Best episodes cartoon collection 🎬,140497
weekly,2026-05-25,2026-05-31,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,57,1,501768,16572,87,0.035386,v2rLEFwFAj8,"""Don't change the business""",79052
weekly,2026-05-25,2026-05-31,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,370,10,495878,8807,1051,0.029688,TsXymR2iGec,Interpol y Trump presionan: Rocha e Inzunza refugiados bajo sospecha de impunidad estatal,65984
weekly,2026-05-25,2026-05-31,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,6,0,475784,18536,497,0.050486,59Z1adATWRA,Encadenado 24 Horas con El Mariana,333438
weekly,2026-05-25,2026-05-31,UCafNntv_qTQB26AvbEQNHPw,Aristegui Noticias,325,5,474282,13929,1107,0.033551,ZbHPGHtsDhE,“Mejor mártir muerta que testiga viva”: Lydia Cacho relata advertencia de Interpol,36642
weekly,2026-05-25,2026-05-31,UCiWLfSweyRNmLpgEHekhoAg,ESPN,252,14,469840,3429,560,0.016371,YzO-z_EAbYk,REACTION to the Knicks being ONE WIN AWAY from NBA Finals after Game 3 Win vs. Cavs 🍿 | SportsCenter,117669
weekly,2026-05-25,2026-05-31,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,709,27,442652,4074,752,0.01652,xKJ8MmiU6Jg,"Crisis del jitomate: Mientras el precio rompe récords, toneladas son desechadas en los campos",135173
weekly,2026-05-25,2026-05-31,UC16niRr50-MSBwiO3YDb3RA,BBC News,190,11,439168,3958,1423,0.020516,UEseLvpl9ss,How ‘super’ El Niño could bring chaos to the world’s weather | BBC News,35582
weekly,2026-05-25,2026-05-31,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,15,1,438032,474,0,0.002476,nU4HUT-2Jy0,Bluey Shows Dad her Please Face 🥺 💙 | Full Episode Compilation ⭐️ | Bluey,114048
weekly,2026-05-25,2026-05-31,UCknLrEdhRCp1aegoMqRaCZg,DW News,247,15,426318,7570,1736,0.028994,DM9uzkdxGdg,EU and Mexico seal trade deal to reduce reliance on US | DW News,85237
weekly,2026-05-25,2026-05-31,UCwd8Byi93KbnsYmCcKLExvQ,Negocios TV,705,44,421901,6293,651,0.025179,VsVeSTMkYj4,ÚLTIMA HORA | Golpe al consumidor de EEUU: Walmart cae por la presión de los precios de la gasolina,28005
weekly,2026-05-25,2026-05-31,UC415bOPUcGSamy543abLmRA,Cleo Abram,4,1,399156,14995,125,0.048736,2AgABtxjYIo,What If You Were A Whale?,265219
weekly,2026-05-25,2026-05-31,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,4,0,397913,13635,412,0.07643,PNm0hf_zZJY,Dua Lipa - Oye Mi Amor (Feat. Fher de Maná) [Live From Mexico],224811
weekly,2026-05-25,2026-05-31,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,48,3,392949,12622,422,0.032435,wGWIWDxdm7I,La reacción de Xokas al reto de Illojuan,201505
weekly,2026-05-25,2026-05-31,UCUsm-fannqOY02PNN67C0KA,NMás,436,29,390472,3490,850,0.016458,P-JqZTfSLGU,Las Mangas del Chaleco de Esta Semana: Hoy 22 de Mayo del 2026,72487
weekly,2026-05-25,2026-05-31,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,8,0,365549,214,0,0.001282,RUfAlqSAr9E,Where Did My Legs Go? | Find the Missing Body Parts | Pinkfong Official,203662
weekly,2026-05-25,2026-05-31,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,2,0,356732,2017,156,0.009954,ZesUFz6tZZc,7 Days Living In a Trampoline Park,214251
weekly,2026-05-25,2026-05-31,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,7,1,352504,0,0,0,nZXozLzYibQ,"¡Olé, Olé! Llega el Mundial ⚽❤️🌎 Canciones Infantiles | Plim Plim",90806
weekly,2026-05-25,2026-05-31,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,376,32,350059,3253,206,0.020772,LOmvlNKhfro,Dodgers vs. Brewers Game Highlights (5/23/26) | MLB Highlights,32895
weekly,2026-05-25,2026-05-31,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,11,1,338174,4085,146,0.024901,v7MsmIR0YsM,My ENDERMAN Forbidden Love!,129357
weekly,2026-05-25,2026-05-31,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,445,39,335819,8876,1168,0.033062,vwwfEMHibMM,Israel raises alarm over possible US-Iran deal and Lebanon war limits,36896
weekly,2026-05-25,2026-05-31,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,301,14,316456,2556,1167,0.023754,Zi2SU98BAD8,LIVE: SpaceX Starship Flight 12 launch (full),84153
weekly,2026-05-25,2026-05-31,UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,18,0,312673,2777,723,0.017324,ohUqvAZizH8,MICHAEL BEASLEY VS LANCE STEPHENSON Full Fight - Brand Risk #14,85873
weekly,2026-05-25,2026-05-31,UCcjIvuxmWlS5IEQ0JdPV4Ng,Rubius Z,7,1,298541,10030,139,0.060901,73NSOQyiMD8,"VOY A BORRAR ESTE JUEGO (Subnautica 2, Episodio 2)",114835
weekly,2026-05-25,2026-05-31,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,42,1,289934,16798,947,0.052505,ji56ivuwCXQ,Ashley St. Clair shows me her texts with Elon Musk,100206
weekly,2026-05-25,2026-05-31,UC8p1vwvWtl6T73JiExfWs1g,CBS News,462,12,288717,2361,746,0.015189,wi3UhlM21Jk,Kyle Busch's cause of death revealed,50155
weekly,2026-05-25,2026-05-31,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,16,1,269789,484,0,0.005844,d6Plgn92SvQ,PAW Patrol's Best Rescues from Seasons 7-8! 🐾 | 180 Minutes | Nick Jr.,154335
weekly,2026-05-25,2026-05-31,UCjiXtODGCCulmhwypZAWSag,Jynxzi,22,1,264192,4555,154,0.021165,IN6tOD-GB4A,I Bought EVERY AI Scam Ad...,98571
weekly,2026-05-25,2026-05-31,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,31,1,245958,6182,333,0.03721,fneM13c2QkI,This Chess Game Proved Magnus Carlsen Is Not Human,53804
weekly,2026-05-25,2026-05-31,UCGmnsW623G1r-Chmo5RB4Yw,KSI,3,0,244071,4314,224,0.028647,FhVUxSum6pI,CHEATERS OR FAITHFUL?,142051
weekly,2026-05-25,2026-05-31,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,16,0,241286,9876,413,0.069363,i5854WN0Q_w,"Querido Dross, profesor brujo abusador",87159
weekly,2026-05-25,2026-05-31,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,46,1,237541,14932,725,0.072974,k6TIRPG72ug,Mi experiencia entrevistando a #IvanCepeda #diegoruzzarin #colombia,41032
weekly,2026-05-25,2026-05-31,UCyps-v4WNjWDnYRKmZ4BUGw,Airrack,1,0,236993,3093,58,0.0207,_V_wkba_kyI,I Hunted Down 100 iPhone Thieves,236993
weekly,2026-05-25,2026-05-31,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,281,2,234060,4253,0,0.018707,QSIkHU-StEY,Brooks and Capehart on Trump's loyalty demands,30719
weekly,2026-05-25,2026-05-31,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,260,9,232143,4040,13,0.014565,rKYVyKky6ow,Trump’s Taiwan gambit | About That,32828
weekly,2026-05-25,2026-05-31,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,11,1,230532,3844,158,0.034281,rMd0KWONctE,The Most Unhinged Girl Dinners (Taste Test),71813
weekly,2026-05-25,2026-05-31,UCt7k7y_xTkkc1Jeh7cdAjDQ,SinEmbargo Al Aire,175,2,222705,9452,564,0.078772,otU0Ndy0MOA,#Análisis ¬ “Alito” ha librado juicios por corrupción. La protección viene desde adentro de Morena,23739
weekly,2026-05-25,2026-05-31,UCcHtke0raf8vNYLM1Hbq3Jw,Imagen Noticias,682,4,221127,2872,794,0.016399,SZMGCjBl7YI,Madre e hija se agarran a cachetadas en Iztapalapa | Shorts | Francisco Zea,26216
weekly,2026-05-25,2026-05-31,UCYzPXprvl5Y-Sf0g4vX-m6g,jacksepticeye,5,0,220705,4651,209,0.044461,fPmrzygqO8U,IT'S BEAUTIFUL | Subnautica 2 - Part 1,66823
weekly,2026-05-25,2026-05-31,UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,73,3,211659,2096,155,0.02243,ItxTQf6OVyY,These Artifacts Could Rewrite History | The Curse of Oak Island,22705
weekly,2026-05-25,2026-05-31,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,9,0,205336,3122,337,0.025312,u7Mx8HF2TCE,I Bought Discontinued Store Products,60245
weekly,2026-05-25,2026-05-31,UCvlE5gTbOvjiolFlEm-c_Ow,Vlad and Niki,4,0,205256,500,0,0.002918,nL1EDae3YNU,Alice and Friends playing in cafe - Funny story with cooking toys,149346
weekly,2026-05-25,2026-05-31,UCJZam2u1G0syq3kyqrCXrNw,PrestonPlayz,4,0,200371,2661,141,0.01974,tmeMkdTGJyU,"Minecraft, But You Can FUSE Items!",92783
weekly,2026-05-25,2026-05-31,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,16,0,198887,2905,604,0.023838,alaid2ZoaBo,I’m Going To Get Sued For This | Financial Audit,76781
weekly,2026-05-25,2026-05-31,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,7,0,196538,3764,116,0.029825,fF32B_sOVHA,Can you solve the hat riddle?,89971
weekly,2026-05-25,2026-05-31,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,11,1,195054,4321,376,0.036875,2T8x5antlnc,"The Internet was WRONG: Trump Phone is ""Shipping""",121446
weekly,2026-05-25,2026-05-31,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,6,1,194414,5098,676,0.092772,1jKnI_ib8c8,ITZY “Motto” M/V,104547
weekly,2026-05-25,2026-05-31,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,303,20,182797,1264,659,0.018102,uW68jHR-EvA,BRITNEY SPEARS | POLICÍA de California revela VIDEO del ARRESTO de la cantante | EL PAÍS,34966
weekly,2026-05-25,2026-05-31,UCQ1GpKa15ulyoQuxz7H4rng,DW Documental,13,1,182566,2800,416,0.026453,LNtAx07xVgQ,La mafia de la droga en Europa (1/2): La riqueza de los Países Bajos | DW Documental,35857
weekly,2026-05-25,2026-05-31,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,3,1,174291,3511,13,0.037942,wbFQFcvnrkw,Minecraft Arrow Toss...,173358
weekly,2026-05-25,2026-05-31,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1,0,174287,10236,499,0.088442,ea0X-DWVOZo,Ending the vlogs.,174287
weekly,2026-05-25,2026-05-31,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,3,0,167170,2457,154,0.025586,OAu7Nqgo7aU,Miserable Man Goes to World's Happiest Country!!,141699
weekly,2026-05-25,2026-05-31,UCvgfXK4nTYKudb0rFR6noLA,UFC,50,3,166897,2205,181,0.023434,0UYEVxvh2kI,Jon Jones vs Daniel Cormier 2 | FULL FIGHT | UFC Classics,67610
weekly,2026-05-25,2026-05-31,UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,9,1,161605,380,0,0.00547,75-c7694BWI,Elmo's ABCs! Alphabet Songs for Kids | 90 Mins | Sesame Street,48827
weekly,2026-05-25,2026-05-31,UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,4,0,160050,4519,95,0.0468,QoukyRzOnFo,Never Ever Surf in New York City's East River,138485
weekly,2026-05-25,2026-05-31,UC06rPIABrthG0hwLTVhINLA,ElMariana,2,0,153919,8826,128,0.068938,Q8b0HOGijSY,NO DEBÍ TOCAR ESA MUÑECA 💀 | LA ISLA DE LAS MUÑECAS,136574
weekly,2026-05-25,2026-05-31,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,13,1,151097,6368,56,0.06106,yKGJcpbpkfU,Sicóloga de Colegio,63754
weekly,2026-05-25,2026-05-31,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,10,0,149350,3117,362,0.049114,TYhNHX372ek,The Uncomfortable Truth About Ozempic (Updated Version),100127
weekly,2026-05-25,2026-05-31,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,5,0,146586,1989,166,0.035373,E6ODTL1SCJw,How Newton’s Bucket Changed Physics Forever,99348
weekly,2026-05-25,2026-05-31,UCoMdktPbSTixAyNGwb-UYkQ,Sky News,300,9,142824,1385,465,0.014692,_oUCiLou2mQ,Why do Britons feel the country is broken?,12964
weekly,2026-05-25,2026-05-31,UCam8T03EOFBsNdR0thrFHdQ,VEGETTA777,17,1,137240,4030,40,0.058131,j8rLY97c9a4,🦇SOY BATMAN🦇 LEGO Batman: El Legado del Caballero Oscuro #1,25137
weekly,2026-05-25,2026-05-31,UCs8qka8tfhdc69wzXYdtZ3A,LosPolinesios,1,0,135054,3075,39,0.04277,mvMDEzQhLCk,MAMÁ LA EXTREMA | LOS POLINESIOS,135054
weekly,2026-05-25,2026-05-31,UCLsooMJoIpl_7ux2jvdPB-Q,Super Simple Songs - Kids Songs,2,0,134392,112,0,0.001612,tjT_nFtKTas,Healthy Eating Song for Kids | I Love Eating Vegetables 🥕 | Bumble Nums & Super Simple Songs,107804
weekly,2026-05-25,2026-05-31,UCcyq283he07B7_KUX07mmtA,Business Insider,28,1,130799,3721,416,0.021142,7VwEOyAcvJM,"Breaking Down My $306,500 Salary In San Francisco | Cost Of Living",86739
weekly,2026-05-25,2026-05-31,UCCEmjNPpJYhGDgaEqeeA4HA,TheGrefg,5,1,129351,3548,42,0.060329,P__7xXeDdKA,El futuro ha llegado,70448
weekly,2026-05-25,2026-05-31,UCAuUUnT6oDeKwE6v1NGQxug,TED,18,0,126072,6183,273,0.039955,RvzgUtjCxRw,How I Set Myself Free | Keke Palmer | TED,61377
weekly,2026-05-25,2026-05-31,UCW39zufHfsuGgpLviKh297Q,DW Documentary,17,1,126020,2208,450,0.026675,v6IgdiZwj0A,Trump's America - Is US democracy in danger? | DW Documentary,35545
weekly,2026-05-25,2026-05-31,UC8BcjeZ5Iz5hgmb_QgLRapQ,ChristianNodalVEVO,11,1,123163,2612,335,0.087378,HQbU9KJiSCk,Christian Nodal - Una Mujer Como la Suya (Video Oficial),33543
weekly,2026-05-25,2026-05-31,UCECJDeK0MNapZbpaOzxrUPA,Luisito Comunica,1,0,120355,1101,13,0.018604,LFXpmx75kBY,El pueblo “más extraño” que he visitado | NAGORO,120355
weekly,2026-05-25,2026-05-31,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,15,1,120308,2143,295,0.028128,oHfbGGteCAQ,Why Did The $100 Million Search For MH370 Just End,46209
weekly,2026-05-25,2026-05-31,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,103,2,117838,2293,503,0.022693,tcWc7prPSEM,Andy Burnham begins high-stakes campaign in Reform battleground,23549
weekly,2026-05-25,2026-05-31,UCsN32BtMd0IoByjJRNF12cw,60 Minutes,22,4,117735,1357,165,0.024611,AtQ3WPd3OWA,Our latest reports on the Iran war | 60 Minutes Full Episodes,32788
weekly,2026-05-25,2026-05-31,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,4,0,114061,2337,250,0.034436,3DYnQMmQk8k,Why Trump Flew to China with 18 CEOs,105814
weekly,2026-05-25,2026-05-31,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,2,0,110646,3213,250,0.052881,Wu8xNx4njoM,We Thought Black Holes Ended in Singularities. They Might End In a Frozen Big Bang.,104408
weekly,2026-05-25,2026-05-31,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,6,1,109486,1347,69,0.049779,rvVGTI7PFUQ,24 Horas en la ciudad Más Peligrosa del mundo 🇭🇹,43300
weekly,2026-05-25,2026-05-31,UCP7jMXSY2xbc3KCAE0MHQ-A,Google DeepMind,7,0,108682,174,7,0.01975,Cnuj24PjWrQ,Using AI to outsmart drug-resistant bacteria,40698
weekly,2026-05-25,2026-05-31,UCKqH_9mk1waLgBiL2vT5b9g,VanossGaming,6,1,104520,2765,26,0.047783,XyvfiP6NZYg,BO3 Zombies - SpongeBob SB-129 Map! (FUTUREEEEEEE),59346
weekly,2026-05-25,2026-05-31,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,147,8,102895,2349,243,0.020834,wZhwL6FbTyI,Así viven y así es la empresa de las hijas de Zapatero que ha registrado la Policía #Zapatero,83610
weekly,2026-05-25,2026-05-31,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,31,2,101886,2057,133,0.038841,YkFhs0jJXVE,Triplets Ghetto Kids: los niños bailarines que actuarán con Shakira en el Mundial | BBC Mundo,44583
weekly,2026-05-25,2026-05-31,UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids,5,0,100719,124,0,0.001609,Vmc0oKonYA4,Blippi Explores Jurassic Quest! 🦖,66320
weekly,2026-05-25,2026-05-31,UClLLRs_mFTsNT5U-DqTYAGg,La Vanguardia,192,7,96889,1653,17,0.020775,qPrDJunJUaE,"Juan Vaello, 100 años: ""Desayuno cada día un pastelito, un cruasán o una ensaimada""",24056
weekly,2026-05-25,2026-05-31,UCjgl7IsyBNE6bl7d5RnnFXg,Cocina con Coqui,5,0,94158,5456,25,0.071994,xaMIxKmZUfk,Probando mis Marinados Raros 🤔,62017
weekly,2026-05-25,2026-05-31,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,6,1,92152,39,0,0.001764,Mj30PRb3r3I,⭐NUEVO⭐ Blippi y Elmo en la Estación de Bomberos 🚒👨‍🚒 Plaza Sésamo y Blippi,63945
weekly,2026-05-25,2026-05-31,UCyEd6QBSgat5kkC6svyjudA,Mark Wiens,4,0,89067,1300,55,0.020025,qc7iiJE027o,Best Indian Street Food in Old Delhi!! (Sells Out in 30 Minutes),46090
weekly,2026-05-25,2026-05-31,UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,5,1,88762,2040,99,0.042897,UEk6RC0cBsA,Doctor Reacts To Extreme Cleaners,45431
weekly,2026-05-25,2026-05-31,UCFR2oaNj02WnXkOgLH0iqOA,Auron,6,0,87300,2556,47,0.046087,5y1DvC_wRJA,SOY NIÑERA POR UN DÍA,55733
weekly,2026-05-25,2026-05-31,UCsBjURrPoezykLs9EqgamOA,Fireship,3,0,85894,1501,89,0.032344,9OQ5vaYbGV0,Google’s AI endgame is here… everything you missed at I/O 2026,81904
weekly,2026-05-25,2026-05-31,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,1,0,85268,127,0,0.017408,-bpfGqAwFlw,"Madonna, Shakira & BTS to co-headline FIFA World Cup 2026™ Final Halftime Show",85268
weekly,2026-05-25,2026-05-31,UCK8sQmJBp8GCxrOtXWBpyEA,Google,26,0,81973,1014,94,0.021042,tfx2CjqtCUI,I/O '26 Recap: Everything You Need to Know,21965
weekly,2026-05-25,2026-05-31,UCyJbb85EUgWjl38GcF236Jg,Eva Maria Beristain,14,1,78246,1479,104,0.041818,yxB720xLFmw,ASI ES VIVIR EN EL LUGAR MAS CONTAMINADO DE MEXICO - Ruido Social,62109
weekly,2026-05-25,2026-05-31,UCS5Oz6CHmeoF7vSad0qqXfw,DanTDM,4,0,75688,1800,165,0.049194,GXIbKVqaIa4,A Baby Has Been Made..,51263
weekly,2026-05-25,2026-05-31,UCK1i2UviaXLUNrZlAFpw_jA,El Reino Infantil,4,0,74189,73,0,0.001758,qHO6sd_n-E4,La Vaca Sabia 🐮 LA GRANJA DE ZENÓN | Cuentos de Fogón para Niños | El Reino Infantil,45123
weekly,2026-05-25,2026-05-31,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,2,0,71538,1773,139,0.034436,eWRn1MEjUck,I Made Breakfast From Around The World | With Babish,67017
weekly,2026-05-25,2026-05-31,UCmDTrq0LNgPodDOFZiSbsww,xQc,30,1,69904,985,110,0.022005,afEa-hkypuk,Kidnapping Leads to Insane Plot Twist | xQc Reacts,8253
